id_entidad; tipo_sujeto; estilo_nombre; tratamiento; primer_nombre; segundo_nombre; primer_apellido; sufijo; suscripcion_email; info_contacto_extra; datos_demograficos; guid_fila; fecha_modificacion
190;EM;False;;Robert;J;Rounthwaite;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{FBF84B1A-3B42-40FE-8BF0-3094DCF25888};2009-01-26 00:00:00
191;EM;False;;Lionel;C;Penuchot;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{55B6EB95-61ED-4458-9BFB-F0560F001970};2009-02-19 00:00:00
192;EM;False;;Brenda;M;Diaz;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{056BBD40-CDF0-428D-B12D-9FFB0FF5FEAE};2009-02-26 00:00:00
193;EM;False;;Alejandro;E;McGuel;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{F38E101D-B360-4876-8E8F-07726E85AE5D};2008-11-29 00:00:00
194;EM;False;;Fred;T;Northup;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{E28C41D6-D9BA-455D-B91D-E3C9F7B535E2};2008-12-05 00:00:00
195;EM;False;;Kevin;H;Liu;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{14AFAE63-9C86-4E23-B82E-5AAD4DBD1963};2008-12-10 00:00:00
196;EM;False;;Shammi;G;Mohamed;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{923FDAEC-6DB1-42A7-9840-D9D335996596};2008-12-17 00:00:00
197;EM;False;;Rajesh;M;Patel;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{CCC3C607-1E9B-4E62-8064-0B89594472F3};2008-12-24 00:00:00
198;EM;False;;Lorraine;O;Nay;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{35495D48-03AF-492F-BEE5-FDA7B3E61970};2008-12-28 00:00:00
199;EM;False;;Paula;R;Nartker;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{D6FF616B-A950-48D2-8CC0-0E7F5A9ECDA0};2009-01-05 00:00:00
200;EM;False;;Frank;T;Lee;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{8025020E-4FF8-488B-99CA-74640E1F8DAE};2009-01-10 00:00:00
201;EM;False;;Brian;T;Lloyd;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{A3A2494B-F92D-473E-BFDA-FC3FE406E134};2009-01-22 00:00:00
202;EM;False;;Tawana;G;Nusbaum;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{63B57674-1205-41A1-A532-8E6C9F38E48D};2009-01-29 00:00:00
203;EM;False;;Ken;L;Myer;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{981FCDB7-9792-463D-BF1F-F1B4CED52473};2009-02-17 00:00:00
204;EM;False;;Gabe;B;Mares;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{0F0FA05E-E101-47E4-9BF7-1E0790B68E00};2009-03-01 00:00:00
205;EM;False;;Lori;A;Kane;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{6F059DF8-BB13-4CD0-ABE1-D3E6688CEDD1};2009-02-19 00:00:00
206;EM;False;;Stuart;V;Munson;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{CE75C8B6-EAC8-4B18-96FA-8182AD7233CD};2008-11-25 00:00:00
207;EM;False;;Greg;F;Alderson;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{F3A921DD-55EB-46EB-A94D-68F4B080A388};2008-11-25 00:00:00
208;EM;False;;Scott;R;Gode;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{1BECEC23-19F8-4B73-A404-12CCBCFAD66E};2009-01-01 00:00:00
209;EM;False;;Kathie;E;Flood;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{3BA601AE-2918-4936-9380-FD4C4F15DEA4};2009-01-20 00:00:00
210;EM;False;;Belinda;M;Newman;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{FA3467EB-B6EE-43A7-8BDD-15AFE14F2738};2009-02-13 00:00:00
211;EM;False;;Hazem;E;Abolrous;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{C2637051-25A5-4461-B06A-523119259430};2009-02-21 00:00:00
212;EM;False;;Peng;J;Wu;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{24B9C3C3-A06D-44FA-AA24-34DDD3ABF62C};2008-12-02 00:00:00
213;EM;False;;Sootha;T;Charncherngkha;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{C334506C-197B-4010-935E-AEE740818BC9};2010-02-16 00:00:00
214;EM;False;;Andreas;T;Berglund;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{4F896936-FBF8-4120-BC87-62CCF30D09DB};2009-01-26 00:00:00
215;EM;False;;Mark;L;Harrington;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{494202A4-EE2D-406B-974F-85B70FE0889B};2009-01-08 00:00:00
216;EM;False;;Sean;P;Alexander;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{AA6F6C92-C6B0-4C05-B3A3-90887A88DE0F};2008-12-21 00:00:00
217;EM;False;;Zainal;T;Arifin;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{989DB0AC-1E7B-4CC8-B90F-1799172ED3AA};2008-12-28 00:00:00
218;EM;False;;Tengiz;N;Kharatishvili;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{06CFED75-E8F0-4E81-871A-4368D9B9F73E};2008-12-09 00:00:00
219;EM;False;;Sean;N;Chai;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{93D0906B-B2D7-486F-BD14-9A126BE82AB6};2009-01-15 00:00:00
220;EM;False;;Karen;R;Berge;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{20B3CF90-BA00-4DBF-8026-A028742DC328};2009-02-02 00:00:00
221;EM;False;;Chris;K;Norred;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{B35192A9-15AC-4B64-9039-BB3F8566AF55};2009-02-27 00:00:00
222;EM;False;;A. Scott;;Wright;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{90CC98B7-6054-4AB5-844E-3ECCB8A73070};2008-12-05 00:00:00
223;EM;False;;Sairaj;L;Uddin;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{4F2F3EEF-B0A5-44B9-ADD9-424C26A77BF9};2009-01-19 00:00:00
224;EM;False;;William;S;Vong;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{B42F3DDD-01D6-4701-91C0-2F6D9E8847C6};2008-12-31 00:00:00
225;EM;False;;Alan;J;Brewer;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{72331C0F-994F-4494-ABFC-AA129DA85635};2009-02-06 00:00:00
226;EM;False;;Brian;P;LaMee;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{3F4225C1-7833-43D7-A485-BDCEE84553BF};2009-02-24 00:00:00
227;EM;False;;Gary;E.;Altman;III;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{A131E984-DD98-4D19-91FF-9A9BB57CDA99};2009-11-25 00:00:00
228;EM;False;;Christian;E;Kleinerman;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{32852137-66C8-4BE4-B6CF-3C094534DA9B};2008-12-07 00:00:00
229;EM;False;;Lori;K;Penor;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{327A5C9F-3DFC-4775-8375-368A5A29FE16};2010-02-09 00:00:00
230;EM;False;;Stuart;J;Macrae;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{991FB7CC-704B-4EDE-9C8E-2615EB3F56BF};2010-02-26 00:00:00
231;EM;False;;Jo;L;Berry;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{196CBA72-3810-435A-9A52-57A5E276293B};2010-02-28 00:00:00
232;EM;False;;Pat;H;Coleman;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{D703625A-CFB0-4B32-BCF6-F58185E71A7C};2010-01-20 00:00:00
233;EM;False;;Magnus;E;Hedlund;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{615A2903-C6D2-4265-A8E6-471DEC449224};2009-12-14 00:00:00
234;EM;False;;Laura;F;Norman;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{4603A371-EE90-4D87-9C25-A13CE3F190A0};2009-01-24 00:00:00
235;EM;False;;Paula;M;Barreto de Mattos;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{8E952C09-C7C4-4D51-A8CB-36C44C949A0B};2008-11-29 00:00:00
236;EM;False;;Grant;N;Culbertson;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{242E654F-CFF1-495C-A408-1AAF2A8A0BA7};2009-02-18 00:00:00
237;EM;False;;Hao;O;Chen;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{11C53AD9-2D74-480F-8D83-6AA37B1F52E1};2009-01-30 00:00:00
238;EM;False;;Vidur;X;Luthra;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{E10218F6-99DE-462D-BDBD-28BDDEA8693A};2008-12-25 00:00:00
239;EM;False;;Mindy;C;Martin;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{B903A253-A5CB-4C38-AA41-BC77CBA65BB3};2008-12-18 00:00:00
240;EM;False;;Willis;T;Johnson;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{3B808CDB-0372-409A-AE40-C2177A7DB2B6};2008-12-06 00:00:00
241;EM;False;;David;J;Liu;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{F766DCB5-CAE1-4164-B313-D597EFB41C96};2009-01-23 00:00:00
242;EM;False;;Deborah;E;Poe;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{9236BDD4-DE3E-43BE-BB3C-22E377A2FFA6};2008-12-11 00:00:00
243;EM;False;;Candy;L;Spoon;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{303047DF-CC05-4C50-813F-BE67719AB00E};2008-12-30 00:00:00
244;EM;False;;Bryan;A;Walton;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{014BC84D-E05A-4A97-BD3E-CB21A3522DA5};2009-01-17 00:00:00
245;EM;False;;Barbara;C;Moreland;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{F2CC060C-A8CB-4A93-99E3-5B9D47F00F9C};2009-02-11 00:00:00
246;EM;False;;Dragan;K;Tomic;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{6CBF1558-FAF0-4A54-94E9-6AF835225872};2009-02-04 00:00:00
247;EM;False;;Janet;L;Sheperdigian;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{D24AFF04-1200-43DF-A211-F28F2A8E753F};2009-02-22 00:00:00
248;EM;False;;Mike;K;Seamans;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{AECB0EBA-B17A-41ED-AC2E-076EDA87F5E4};2009-03-01 00:00:00
249;EM;False;;Wendy;Beth;Kahn;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{A4F5869C-E86D-46BD-BAAC-1B4FAF4CD920};2008-12-18 00:00:00
250;EM;False;;Sheela;H;Word;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{73BEA116-6235-48CB-94A5-58FA56994640};2011-02-18 00:00:00
251;EM;False;;Mikael;Q;Sandberg;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{D4285D37-ED4C-4A8B-AEDE-D6DBD37CC76F};2009-02-03 00:00:00
252;EM;False;;Arvind;B;Rao;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{E70B4E15-AB90-483F-A417-D0A8E66D35FB};2009-02-21 00:00:00
253;EM;False;;Linda;P;Meisner;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{F78F14D7-8E98-4925-821C-BE69B7A2C4BA};2009-12-10 00:00:00
254;EM;False;;Fukiko;J;Ogisu;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{9F5E4E33-E097-483A-8B74-FA4D7E54EC56};2009-12-28 00:00:00
255;EM;False;;Gordon;L;Hee;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{67925187-A9C0-4F6A-A377-653FFD3C50DF};2010-01-04 00:00:00
256;EM;False;;Frank;S;Pellow;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{1FE09286-926C-4528-8D83-C0816F5F8521};2010-01-16 00:00:00
257;EM;False;;Eric;S;Kurjan;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{BE6ED8D4-3A9D-46BF-9348-DE0753E8CE81};2010-01-20 00:00:00
258;EM;False;;Erin;M;Hagens;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{09E5B805-A275-473F-8B8B-00673AEF252D};2010-01-24 00:00:00
259;EM;False;;Ben;T;Miller;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{AB1DEFC1-5B4A-4032-A787-8F4147B2E363};2010-03-02 00:00:00
260;EM;False;;Annette;L;Hill;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{D69499B6-7467-4D5D-A89D-F116E5752444};2010-11-29 00:00:00
261;EM;False;;Reinout;N;Hillmann;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{BA53CB03-00ED-4650-82F6-3680524AAB3F};2010-12-18 00:00:00
262;EM;False;;David;M;Barber;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{43BE0580-122B-4FDF-8B15-FD286A18E97A};2009-01-05 00:00:00
263;EM;False;;Jean;E;Trenary;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{0AA3878D-0F9F-4F2A-942F-8B46C9B57C0A};2008-12-04 00:00:00
264;EM;False;;Stephanie;A;Conroy;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{24757DC7-8E05-4DE0-920D-A1F4A60B30BA};2009-01-28 00:00:00
265;EM;False;;Ashvini;R;Sharma;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{252A5641-6B19-4347-830F-E659BFC76AEF};2008-11-27 00:00:00
266;EM;False;;Peter;I;Connelly;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{9D2546F7-7571-477D-AB76-532F0438EDDF};2009-02-16 00:00:00
267;EM;False;;Karen;A;Berg;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{F2D24899-80B9-44F7-9B3B-63ACDEF3B505};2009-02-09 00:00:00
268;EM;False;;Ramesh;V;Meyyappan;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{C69E8136-CBB5-48EB-84A0-59CE62920478};2009-01-27 00:00:00
269;EM;False;;Dan;K;Bacon;Jr.;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{D9DA7900-703F-4CA6-92BD-5ED3A25C0455};2009-01-04 00:00:00
270;EM;False;;Fran�ois;P;Ajenstat;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{83605AF8-6496-4362-BE19-20F2EC7114BA};2009-01-10 00:00:00
271;EM;False;;Dan;B;Wilson;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{9F637D98-7182-4F6A-B68B-1BA9F2ECCB4D};2009-01-15 00:00:00
272;EM;False;;Janaina;Barreiro Gambaro;Bueno;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{0204851C-3ECC-4968-8504-47706C350E3E};2008-12-16 00:00:00
273;EM;False;Mr.;Brian;S;Welcker;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{0950A366-1EEE-4516-86E0-6F2F94CE1046};2011-02-08 00:00:00
274;SP;False;;Stephen;Y;Jiang;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{1F4062EC-0577-43DF-947A-EEE1E3D24C60};2010-12-28 00:00:00
275;SP;False;;Michael;G;Blythe;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{250C3F67-B75F-4B0D-9BE2-DEB5825C8EEB};2011-05-24 00:00:00
276;SP;False;;Linda;C;Mitchell;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{519A296E-CA91-450F-95C9-153459604147};2011-05-24 00:00:00
277;SP;False;;Jillian;;Carson;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{3C407F7D-2EA1-4749-8856-8C8EECF23AEA};2011-05-24 00:00:00
278;SP;False;;Garrett;R;Vargas;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{6167A617-60E9-4212-9C40-BB471716776C};2011-05-24 00:00:00
